,name,github_id,dockerhub_id,pypi_id,npm_id,helm_id,brew_id,apt_id,yum_id,maven_id,category,github_url,homepage,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,pypi_url,license,pypi_latest_release_published_at,dependent_project_count,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,show,projectrank_placing,gem_id,conda_id,go_id,conda_url,conda_latest_release_published_at,github_dependent_project_count,pkg_id,cran_id,conda_dependent_project_count,github_release_downloads,zypper_id,yarn_id,docs_url,nuget_id,snap_id,dotnet_id,cargo_id,gitlab_id
117,Quilt,quiltdata/quilt,,quilt3,,,,,,,data-storage,https://github.com/quiltdata/quilt,https://github.com/quiltdata/quilt,2017-02-10 02:46:03+00:00,2019-11-08 12:02:25+00:00,2019-11-08 01:35:46+00:00,47,57.0,42.0,835,1789.0,2019-10-17 23:30:20+00:00,3.1.4,40.0,Quilt is a versioned data portal for AWS.,27.0,23,https://pypi.org/project/quilt3,Apache-2.0,2019-10-10 23:38:12+00:00,18.0,4.0,1814.0,1814.0,,,,,,,,,,,,True,3,,,,,,14.0,,,,,,,,,,,,
118,MXNet Model Server,awslabs/mxnet-model-server,awsdeeplearningteam/mxnet-model-server,mxnet-model-server,,,,,,,model-deployment,https://github.com/awslabs/mxnet-model-server,https://github.com/awslabs/mxnet-model-server,2017-10-04 23:41:07+00:00,2019-11-08 08:13:49.999475+00:00,2019-11-05 22:34:26+00:00,143,25.0,297.0,530,1138.0,2019-11-05 01:24:40+00:00,1.0.8,418.0,Model Server for Apache MXNet is a tool for serving neural net..,53.0,23,https://pypi.org/project/mxnet-model-server,Apache-2.0,2019-11-08 05:07:42+00:00,12.0,1.0,4437.0,5652.0,,,,,,,,https://hub.docker.com/r/awsdeeplearningteam/mxnet-model-server,2019-11-08 08:13:49.999475+00:00,4.0,30391.0,True,2,,,,,,11.0,,,,,,,,,,,,
119,Sonic,valeriansaliou/sonic,valeriansaliou/sonic,sonic-client,sonic-channel,,,,,com.github.twohou:java-sonic,data-storage,https://github.com/valeriansaliou/sonic,https://github.com/valeriansaliou/sonic,2019-02-26 13:16:58+00:00,2019-10-14 16:34:37.841684+00:00,2019-10-14 16:21:57+00:00,213,16.0,143.0,7701,505.0,2019-10-14 16:23:40+00:00,1.2.3,25.0,"Fast, lightweight & schema-less search backend. An alternative to..",21.0,22,https://pypi.org/project/sonic-client,MPL-2.0,2019-08-03 09:24:15+00:00,,,589.0,1386.0,https://www.npmjs.com/package/sonic-channel,2019-04-26 19:47:22.519000+00:00,,434.0,,,,https://hub.docker.com/r/valeriansaliou/sonic,2019-10-14 16:34:37.841684+00:00,3.0,3273.0,True,3,,,github.com/expectedsh/go-sonic,,,,,,,,,,,,,,sonic-server,
120,elasticsearch-head,mobz/elasticsearch-head,mobz/elasticsearch-head,,,,,,,,db-gui,https://github.com/mobz/elasticsearch-head,https://github.com/mobz/elasticsearch-head,2011-06-16 00:49:07+00:00,2019-09-24 03:32:06+00:00,2019-09-24 03:32:05+00:00,1385,156.0,158.0,6564,597.0,2018-04-10 12:30:16+00:00,5.0.0,1.0,A web front end for an elastic search cluster.,68.0,22,,Apache-2.0,,,,,13776.0,,,,,,,,https://hub.docker.com/r/mobz/elasticsearch-head,2017-01-31 05:27:42.416767+00:00,50.0,1391393.0,True,2,,,,,,,,,,,,,,,,,,
121,Dejavu,appbaseio/dejavu,appbaseio/dejavu,,,,,,,,db-gui,https://github.com/appbaseio/dejavu,https://github.com/appbaseio/dejavu,2016-02-03 17:48:09+00:00,2019-10-28 13:11:48.981707+00:00,2019-10-28 12:56:16+00:00,370,31.0,254.0,6332,642.0,2019-07-17 04:11:02+00:00,3.4.0,51.0,"The Missing Web UI for Elasticsearch: Import, browse and edit data..",18.0,22,,MIT,,,,,21830.0,,,,,,,,https://hub.docker.com/r/appbaseio/dejavu,2019-10-28 13:11:48.981707+00:00,23.0,982373.0,True,2,,,,,,,,,,,,,,,,,,
122,Azure Data Studio,microsoft/azuredatastudio,,,,,,,,,business-intelligence,https://github.com/microsoft/azuredatastudio,https://github.com/microsoft/azuredatastudio,2017-11-02 01:00:13+00:00,2019-11-08 17:11:35+00:00,2019-11-08 17:11:21+00:00,429,1776.0,3301.0,5403,2872.0,2019-11-04 10:38:45+00:00,1.13.0,74.0,Azure Data Studio is a data management tool that enables working..,92.0,22,,Custom EULA,,,,,7113.0,,,,,,,,,,,,True,3,,,,,,,,,,163619.0,,,,,,,,
123,rqlite,rqlite/rqlite,rqlite/rqlite,sqlalchemy_rqlite,rqlite-js,,,,,com.rqlite:rqlite-java,data-storage,https://github.com/rqlite/rqlite,https://github.com/rqlite/rqlite,2014-08-23 04:31:18+00:00,2019-10-30 19:24:55+00:00,2019-10-30 19:24:54+00:00,266,50.0,205.0,4926,1719.0,2019-07-22 00:32:58.180000+00:00,1.0.0,39.0,"The lightweight, distributed relational database built on SQLite.",23.0,22,,MIT,,,,,244.0,https://www.npmjs.com/package/rqlite-js,2019-07-22 00:32:58.180000+00:00,,80.0,,,,https://hub.docker.com/r/rqlite/rqlite,2019-05-10 02:01:55.263845+00:00,8.0,2354.0,True,3,,,github.com/rqlite/gorqlite,,,,,,,5494.0,,,,,,,,
124,n8n.io,n8n-io/n8n,n8nio/n8n,,n8n,,,,,,pipelines,https://github.com/n8n-io/n8n,https://github.com/n8n-io/n8n,2019-06-22 09:24:21+00:00,2019-11-08 15:42:03+00:00,2019-11-07 21:09:23+00:00,239,27.0,43.0,4832,750.0,2019-11-07 21:19:28.319000+00:00,0.34.0,51.0,Free node based Workflow Automation Tool. Easily automate tasks..,21.0,22,,Apache-2.0,,,,,19107.0,https://www.npmjs.com/package/n8n,2019-11-07 21:19:28.319000+00:00,,2917.0,,,,https://hub.docker.com/r/n8nio/n8n,2019-11-07 21:31:03.935767+00:00,9.0,80950.0,True,3,,,,,,,,,,,,,,,,,,
125,Fission,fission/fission,,,,,,,,,faas,https://github.com/fission/fission,https://github.com/fission/fission,2016-08-19 03:43:56+00:00,2019-11-08 19:16:10+00:00,2019-11-08 15:47:40+00:00,423,250.0,434.0,4743,1018.0,2019-10-10 18:45:30+00:00,1.6.0,34.0,Fast and Simple Serverless Functions for Kubernetes.,96.0,22,,Apache-2.0,,,,,1526.0,,,,,,,,,,,,True,3,,,,,,,,,,44270.0,,,,,,,,
126,s3cmd,s3tools/s3cmd,,,,,,,,,others,https://github.com/s3tools/s3cmd,https://github.com/s3tools/s3cmd,2011-06-07 02:08:24+00:00,2019-08-04 08:07:27+00:00,2019-05-21 23:04:04+00:00,737,286.0,407.0,3125,1654.0,2018-07-15 13:08:32+00:00,2.0.2,6.0,Official s3cmd repo -- Command line tool for managing Amazon S3 and..,175.0,22,,GPL-2.0,,,,,46955.0,,,,,,,,,,,,False,3,,,,,,,,,,2629522.0,,,,,,,,
127,Vespa,vespa-engine/vespa,vespaengine/vespa,,,,,,,,data-processing,https://github.com/vespa-engine/vespa,https://github.com/vespa-engine/vespa,2016-06-03 20:54:20+00:00,2019-11-08 17:54:29+00:00,2019-11-08 17:54:25+00:00,357,84.0,206.0,2993,32321.0,,,,Vespa is an engine for low-latency computation over large data sets.,86.0,22,,Apache-2.0,,1.0,,,11891.0,,,,,,,,https://hub.docker.com/r/vespaengine/vespa,2019-11-06 05:57:29.123257+00:00,5.0,487568.0,True,3,,,,,,1.0,,,,,,,,,,,,
128,polynote,polynote/polynote,,,,,,,,,dev-environments,https://github.com/polynote/polynote,https://github.com/polynote/polynote,2019-01-12 23:22:41+00:00,2019-11-08 19:11:17+00:00,2019-11-08 01:52:13+00:00,198,107.0,175.0,2754,1199.0,2019-11-08 01:53:07+00:00,0.2.13,30.0,A better notebook for Scala (and more).,15.0,22,,Apache-2.0,,,,,1430.0,,,,,,,,,,,,True,3,,,,,,,,,,8584.0,,,,,,,,
129,Dolphin Scheduler,apache/incubator-dolphinscheduler,,,,,,,,,pipelines,https://github.com/apache/incubator-dolphinscheduler,https://github.com/apache/incubator-dolphinscheduler,2019-03-01 16:39:25+00:00,2019-11-08 14:36:47+00:00,2019-11-01 01:40:00+00:00,849,238.0,273.0,2731,1253.0,2019-11-06 02:20:36+00:00,1.0.0,8.0,Dolphin Scheduler is a distributed and easy-to-expand visual DAG..,51.0,22,,Apache-2.0,,,,,639.0,,,,,,,,,,,,True,3,,,,,,,,,,3836.0,,,,,,,,
130,Flume,apache/flume,,,,,,,,org.apache.flume:flume-ng-sdk,data-processing,https://github.com/apache/flume,https://github.com/apache/flume,2011-08-12 18:20:14+00:00,2019-11-07 15:18:47+00:00,2019-10-24 12:37:34+00:00,1247,77.0,,1833,,2017-09-15 12:57:25+00:00,1.8.0,85.0,"Service for efficiently collecting, aggregating, and moving large..",67.0,22,,Apache-2.0,,1532.0,,,,,,,,https://search.maven.org/artifact/org.apache.flume/flume-ng-sdk,2017-09-15 12:57:25+00:00,1418.0,,,,,True,3,,,,,,114.0,,,,,,,,,,,,
131,Mahout,apache/mahout,,,,,,,,org.apache.mahout:mahout-math-scala_2.10,ml-platforms,https://github.com/apache/mahout,https://github.com/apache/mahout,2014-05-23 07:00:07+00:00,2019-11-04 06:02:39+00:00,2019-05-31 00:02:14+00:00,912,25.0,,1732,4115.0,2017-04-15 05:14:47+00:00,0.13.0,13.0,"Powerful, scalable machine-learning library that runs on top of..",57.0,22,,Apache-2.0,,62.0,,,,,,,,https://search.maven.org/artifact/org.apache.mahout/mahout-math-scala_2.10,2017-04-15 05:14:47+00:00,7.0,,,,,True,3,,,,,,55.0,,,,,,,,,,,,
132,nGraph,NervanaSystems/ngraph,,ngraph-core,,,,,,,accelerators,https://github.com/NervanaSystems/ngraph,https://github.com/NervanaSystems/ngraph,2017-07-25 02:02:38+00:00,2019-11-08 18:37:36+00:00,2019-11-08 18:18:20+00:00,161,94.0,151.0,1115,4775.0,2019-10-12 14:39:41+00:00,0.26.0,100.0,"nGraph - open source C++ library, compiler and runtime for Deep..",85.0,22,https://pypi.org/project/ngraph-core,Apache-2.0,2019-08-14 17:03:46+00:00,1.0,,349.0,349.0,,,,,,,,,,,,True,3,,,,,,1.0,,,,,,,,,,,,
133,GNES,gnes-ai/gnes,gnes/gnes,gnes,,,,,,,ml-applications,https://github.com/gnes-ai/gnes,https://github.com/gnes-ai/gnes,2019-07-08 08:31:09+00:00,2019-11-07 08:47:03.069477+00:00,2019-10-24 05:29:28+00:00,149,11.0,7.0,801,3190.0,2019-11-06 10:12:58+00:00,0.0.47,43.0,"GNES is Generic Neural Elastic Search, a cloud-native semantic..",11.0,22,https://pypi.org/project/gnes,Apache-2.0,2019-11-06 10:12:58+00:00,3.0,1.0,814.0,23460.0,,,,,,,,https://hub.docker.com/r/gnes/gnes,2019-11-07 08:47:03.069477+00:00,,90587.0,True,2,,,,,,2.0,,,,,,,,,,,,
134,Oozie,apache/oozie,,,,,,,,org.apache.oozie:oozie-client,pipelines,https://github.com/apache/oozie,https://github.com/apache/oozie,2011-09-14 07:00:10+00:00,2019-10-29 09:31:11+00:00,2019-10-28 11:28:28+00:00,375,29.0,,528,2331.0,2016-12-02 09:41:44+00:00,4.3.0,78.0,Server-based workflow scheduling system to manage Hadoop jobs.,36.0,22,,Apache-2.0,,417.0,,,,,,,,https://search.maven.org/artifact/org.apache.oozie/oozie-client,2016-12-02 09:41:44+00:00,174.0,,,,,True,3,,,,,,243.0,,,,,,,,,,,,
135,Redis Desktop Manager,uglide/RedisDesktopManager,,,,,,,,,db-gui,https://github.com/uglide/RedisDesktopManager,https://github.com/uglide/RedisDesktopManager,2013-08-05 07:51:08+00:00,2019-11-06 11:43:50+00:00,2019-11-06 11:43:43+00:00,2416,31.0,4207.0,14273,,2019-10-17 07:29:26+00:00,2019.4,58.0,Cross-platform GUI management tool for Redis.,69.0,21,,GPL-3.0,,,,,19876.0,,,,,,,,,,,,True,3,,,,,,,,,,1470872.0,,,,,,,,
136,Kafka Manager,yahoo/kafka-manager,kafkamanager/kafka-manager,,,,,,,,db-gui,https://github.com/yahoo/kafka-manager,https://github.com/yahoo/kafka-manager,2015-01-28 18:33:21+00:00,2019-10-17 04:34:44+00:00,2019-10-17 04:34:43+00:00,1979,369.0,152.0,8199,648.0,,,,A tool for managing Apache Kafka.,83.0,21,,Apache-2.0,,,,,5215.0,,,,,,,,https://hub.docker.com/r/kafkamanager/kafka-manager,2019-04-12 15:19:11.493997+00:00,31.0,302494.0,True,3,,,,,,,,,,,,,,,,,,
137,TVM,apache/incubator-tvm,tvmai/demo-cpu,,,,,,,,accelerators,https://github.com/apache/incubator-tvm,https://github.com/apache/incubator-tvm,2016-10-12 22:20:28+00:00,2019-11-08 19:09:25+00:00,2019-11-08 08:23:15+00:00,1190,122.0,1069.0,4588,3267.0,2019-02-18 22:49:08+00:00,0.5,5.0,"Open deep learning compiler stack for cpu, gpu and specialized..",292.0,21,,Apache-2.0,,,,,35.0,,,,,,,,https://hub.docker.com/r/tvmai/demo-cpu,2019-09-27 16:36:04.029266+00:00,2.0,1325.0,True,3,,,,,,,,,,,,,,,,,,
138,OpenBLAS,xianyi/OpenBLAS,,,,,openblas,libopenblas-dev,,,accelerators,https://github.com/xianyi/OpenBLAS,https://github.com/xianyi/OpenBLAS,2011-01-24 06:34:44+00:00,2019-11-06 06:27:35+00:00,2019-11-06 06:27:33+00:00,804,147.0,1237.0,2986,2459.0,2019-08-11 21:26:51+00:00,0.3.7,22.0,OpenBLAS is an optimized BLAS library based on GotoBLAS2 1.13 BSD..,152.0,21,,BSD-3-Clause,,,,,12.0,,,,,,,,,,,,True,3,,openblas,,https://anaconda.org/anaconda/openblas,2019-07-18 15:26:36+00:00,,,,,967.0,,,,,,,,
139,IronFunctions,iron-io/functions,iron/functions,,,,iron-functions,,,,faas,https://github.com/iron-io/functions,https://github.com/iron-io/functions,2016-06-22 22:19:22+00:00,2018-12-04 00:09:45+00:00,2018-08-20 11:24:32+00:00,205,93.0,218.0,2677,904.0,2018-01-26 04:52:36+00:00,0.2.72,100.0,IronFunctions - the serverless microservices platform by.,136.0,21,,Apache-2.0,,,,,8316.0,,,,,,,,https://hub.docker.com/r/iron/functions,2018-01-26 04:50:30.434133+00:00,13.0,336581.0,False,3,,,,,,,,,,3772.0,,,,,,,,
140,DeepDetect,jolibrain/deepdetect,jolibrain/deepdetect_cpu,,,,,,,,model-deployment,https://github.com/jolibrain/deepdetect,https://github.com/jolibrain/deepdetect,2015-05-22 14:45:28+00:00,2019-11-07 11:23:22+00:00,2019-10-31 10:00:46+00:00,472,56.0,294.0,1993,2221.0,2019-10-22 09:26:25+00:00,0.9.4,6.0,"Deep Learning API and Server in C++11 support for Caffe, Caffe2,..",22.0,21,,GPL-3.0,,,,,336.0,,,,,,,,https://hub.docker.com/r/jolibrain/deepdetect_cpu,2019-11-03 00:28:27.261952+00:00,,18149.0,True,2,,,,,,,,,,,,,,,,,,
141,Oryx 2,OryxProject/oryx,,,,,,,,com.cloudera.oryx:oryx-api,ml-platforms,https://github.com/OryxProject/oryx,https://github.com/OryxProject/oryx,2014-07-25 20:08:44+00:00,2019-10-30 12:23:43+00:00,2019-08-31 13:40:37+00:00,383,4.0,201.0,1657,1104.0,2018-11-25 01:45:14+00:00,oryx-2.8.0,24.0,"Oryx 2: Lambda architecture on Apache Spark, Apache Kafka for real-..",16.0,21,,Apache-2.0,,32.0,,,240.0,,,,,https://search.maven.org/artifact/com.cloudera.oryx/oryx-api,2018-10-06 18:16:19+00:00,32.0,,,,,True,3,,,,,,,,,,13722.0,,,,,,,,
142,Gobblin,apache/incubator-gobblin,,,,,,,,org.apache.gobblin:gobblin-api,pipelines,https://github.com/apache/incubator-gobblin,https://github.com/apache/incubator-gobblin,2014-12-01 18:10:50+00:00,2019-11-08 19:16:25+00:00,2019-11-08 19:16:16+00:00,590,39.0,,1631,5304.0,2017-07-20 16:16:12+00:00,gobblin_0.11.0,7.0,"Gobblin is a distributed big data integration framework (ingestion,..",141.0,21,,Apache-2.0,,,,,2590.0,,,,,https://search.maven.org/artifact/org.apache.gobblin/gobblin-api,2018-06-20 10:32:05+00:00,,,,,,True,3,,,,,,,,,,121751.0,,,,,,,,
143,s4cmd,bloomreach/s4cmd,,s4cmd,,,,,,,others,https://github.com/bloomreach/s4cmd,https://github.com/bloomreach/s4cmd,2012-11-10 04:09:23+00:00,2019-10-18 15:54:01+00:00,2019-04-03 21:08:10+00:00,154,62.0,47.0,929,135.0,2018-08-13 22:59:41+00:00,2.1.0,4.0,Super S3 command line tool.,30.0,21,https://pypi.org/project/s4cmd,Apache-2.0,2018-08-13 22:59:41+00:00,9.0,7.0,17384.0,17384.0,,,,,,,,,,,,True,3,,,,,,2.0,,,,,,,,,,,,
144,SystemML,apache/systemml,,systemml,,,,,,org.apache.systemml:systemml,ml-platforms,https://github.com/apache/systemml,https://github.com/apache/systemml,2015-11-10 08:00:06+00:00,2019-08-09 14:20:36+00:00,2019-08-09 14:20:18+00:00,290,23.0,,785,6038.0,2018-08-27 17:54:59+00:00,1.2.0,13.0,A machine learning platform optimal for big data running on Apache..,85.0,21,https://pypi.org/project/systemml,Apache-2.0,2018-08-27 17:54:59+00:00,3.0,,1820.0,1820.0,,,,,,,,,,,,True,3,,,,,,3.0,,,,,,,,,,,,
145,Robo 3T,Studio3T/robomongo,,,,,,,,,db-gui,https://github.com/Studio3T/robomongo,https://github.com/Studio3T/robomongo,2012-11-07 13:53:49+00:00,2019-09-09 15:41:28+00:00,2019-04-12 14:12:22+00:00,648,642.0,881.0,7693,2298.0,2019-04-04 06:30:19+00:00,1.3.1,16.0,Native cross-platform MongoDB management tool.,39.0,20,,GPL-3.0,,,,,571.0,,,,,,,,,,,,True,3,,,,,,,,,,31988.0,,,,,,,,
146,PipelineAI,PipelineAI/pipeline,,cli-pipeline,,,,,,,model-deployment,https://github.com/PipelineAI/pipeline,https://github.com/PipelineAI/pipeline,2015-07-08 03:49:23+00:00,2019-11-02 00:39:42+00:00,2019-11-02 00:39:37+00:00,944,1.0,253.0,3852,593.0,2019-04-16 19:58:33+00:00,1.5.315,371.0,PipelineAI Kubeflow Distribution.,13.0,20,https://pypi.org/project/cli-pipeline,Apache-2.0,2019-05-17 04:26:03+00:00,,,1335.0,1335.0,,,,,,,,,,,,True,2,,,,,,,,,,,,,,,,,,
147,SandDance,microsoft/SandDance,,,@msrvida/sanddance,,,,,,data-viz,https://github.com/microsoft/SandDance,https://github.com/microsoft/SandDance,2018-11-05 22:45:31+00:00,2019-11-08 18:19:47+00:00,2019-11-08 18:14:35+00:00,208,39.0,33.0,3419,221.0,2019-11-08 05:22:15.410000+00:00,1.6.6,14.0,"Visually explore, understand, and present your data.",7.0,20,,MIT,,2.0,,,613.0,https://www.npmjs.com/package/@msrvida/sanddance,2019-11-08 05:22:15.410000+00:00,2.0,613.0,,,,,,,,True,3,,,,,,,,,,,,,,,,,,
148,Hydrogen,nteract/hydrogen,,,,,,,,,dev-environments,https://github.com/nteract/hydrogen,https://github.com/nteract/hydrogen,2015-05-11 01:16:55+00:00,2019-11-02 18:52:26+00:00,2019-11-02 18:51:52+00:00,259,85.0,947.0,3400,2047.0,2019-10-29 03:16:48+00:00,2.13.1,77.0,"Run code interactively, inspect data, and plot. All the power of..",74.0,20,,MIT,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,
149,Azkaban,azkaban/azkaban,,,,,,,,,pipelines,https://github.com/azkaban/azkaban,https://github.com/azkaban/azkaban,2012-10-18 01:34:53+00:00,2019-11-08 18:23:57+00:00,2019-11-08 18:23:55+00:00,1199,631.0,358.0,2903,2398.0,2018-09-25 22:31:47+00:00,3.57.0,46.0,Azkaban workflow manager.,116.0,20,,Apache-2.0,,,,,14.0,,,,,,,,,,,,True,3,,,,,,,,,,926.0,,,,,,,,
150,Sqlectron,sqlectron/sqlectron-gui,,,,,,,,,db-gui,https://github.com/sqlectron/sqlectron-gui,https://github.com/sqlectron/sqlectron-gui,2015-09-05 12:22:51+00:00,2019-05-07 14:44:44+00:00,2018-10-31 22:29:39+00:00,316,100.0,231.0,2849,815.0,2018-09-05 21:11:08+00:00,1.30.0,42.0,UNMAINTAINED - SEE BELOW. A simple and lightweight SQL client..,29.0,20,,MIT,,,,,3796.0,,,,,,,,,,,,False,3,,,,,,,,,,182248.0,,,,,,,,
151,Blazer,ankane/blazer,,,,,,,,,business-intelligence,https://github.com/ankane/blazer,https://github.com/ankane/blazer,2014-10-01 04:54:55+00:00,2019-11-07 06:48:48+00:00,2019-10-09 00:22:09+00:00,288,11.0,147.0,2302,916.0,,,,Business intelligence made simple.,42.0,20,,MIT,,228.0,,,,,,,,,,,,,,,True,3,blazer,,,,,228.0,,,,,,,,,,,,
152,doccano,chakki-works/doccano,chakkiworks/doccano,,,,,,,,data-labeling,https://github.com/chakki-works/doccano,https://github.com/chakki-works/doccano,2018-05-09 06:10:05+00:00,2019-11-08 02:05:48+00:00,2019-11-06 21:22:05+00:00,421,43.0,219.0,1969,854.0,,,,Open source text annotation tool for machine learning practitioner.,30.0,20,,MIT,,,,,16976.0,,,,,,,,https://hub.docker.com/r/chakkiworks/doccano,2019-11-06 21:47:05.185335+00:00,7.0,305569.0,True,2,,,,,,,,,,,,,,,,,,
153,Mirage,appbaseio/mirage,appbaseio/mirage,,,,,,,,db-gui,https://github.com/appbaseio/mirage,https://github.com/appbaseio/mirage,2016-02-25 06:15:36+00:00,2019-10-11 10:02:17.849518+00:00,2019-10-11 09:36:49+00:00,101,13.0,51.0,1929,571.0,2019-07-17 05:06:54+00:00,0.11.0,24.0,GUI for simplifying Elasticsearch Query DSL.,9.0,20,,Apache-2.0,,,,,7001.0,,,,,,,,https://hub.docker.com/r/appbaseio/mirage,2019-10-11 10:02:17.849518+00:00,6.0,315056.0,True,3,,,,,,,,,,,,,,,,,,
154,VoTT,Microsoft/VoTT,,,,,,,,,data-labeling,https://github.com/microsoft/VoTT,https://github.com/microsoft/VoTT,2016-12-29 13:32:23+00:00,2019-11-07 23:00:25+00:00,2019-10-04 23:05:16+00:00,390,155.0,221.0,1867,488.0,2019-04-29 22:04:32+00:00,2.1.0,20.0,Visual Object Tagging Tool: An electron app for building end to end..,13.0,20,,MIT,,,,,1142.0,,,,,,,,,,,,True,2,,,,,,,,,,36562.0,,,,,,,,
155,OmniDB,OmniDB/OmniDB,,,,,,,,,db-gui,https://github.com/OmniDB/OmniDB,https://github.com/OmniDB/OmniDB,2016-04-12 13:12:03+00:00,2019-09-25 14:03:36+00:00,2019-09-25 14:03:26+00:00,220,173.0,301.0,1776,1680.0,2019-06-13 13:51:53+00:00,2.16.0,29.0,Web tool for database management.,19.0,20,,MIT,,,,,137.0,,,,,,,,,,,,True,3,,,,,,,,,,5930.0,,,,,,,,
156,ElectroCRUD,garrylachman/ElectroCRUD,,,,,,,,,db-gui,https://github.com/garrylachman/ElectroCRUD,https://github.com/garrylachman/ElectroCRUD,2016-05-14 02:18:49+00:00,2019-11-04 15:52:34+00:00,2019-11-04 15:52:33+00:00,203,15.0,37.0,957,535.0,2019-08-13 13:25:07+00:00,2.5.1,28.0,"Database CRUD Application Built on Electron | MySQL, Postgres.",43.0,20,,MIT,,,,,622.0,,,,,,,,,,,,True,3,,,,,,,,,,26137.0,,,,,,,,
157,ONNX.js,microsoft/onnxjs,,,onnxjs,,,,,,model-deployment,https://github.com/microsoft/onnxjs,https://github.com/microsoft/onnxjs,2018-09-13 23:11:53+00:00,2019-11-07 23:32:33+00:00,2019-06-01 01:16:36+00:00,61,20.0,34.0,927,93.0,2019-06-01 01:24:18.776000+00:00,0.1.7,8.0,ONNX.js: run ONNX models using JavaScript.,10.0,20,,MIT,,53.0,,,330.0,https://www.npmjs.com/package/onnxjs,2019-06-01 01:24:18.776000+00:00,10.0,330.0,,,,,,,,True,2,,,,,,43.0,,,,,,,,,,,,
158,pgAdmin,postgres/pgadmin4,dpage/pgadmin4,,,,,,,,db-gui,https://github.com/postgres/pgadmin4,https://github.com/postgres/pgadmin4,2017-02-20 11:54:13+00:00,2019-11-08 13:20:18+00:00,2019-11-08 13:20:00+00:00,144,10.0,,753,3414.0,,,,Web-based administration tool for the PostgreSQL database.,96.0,20,,PostgreSQL,,,,,626752.0,,,,,,,,https://hub.docker.com/r/dpage/pgadmin4,2019-11-08 01:04:10.043594+00:00,427.0,20682823.0,False,3,,,,,,,,,,,,,,,,,,
159,Brooklin,linkedin/brooklin,,,,,,,,com.github.datastream:datastream-client,data-processing,https://github.com/linkedin/brooklin,https://github.com/linkedin/brooklin,2015-08-10 22:58:33+00:00,2019-11-08 04:12:17+00:00,2019-11-08 04:12:16+00:00,60,6.0,10.0,490,1195.0,2019-10-01 21:16:56+00:00,1.0.2,3.0,An extensible distributed system for reliable nearline data..,35.0,20,,BSD-2-Clause,,,,,180.0,,,,,,,,,,,,True,3,,,,,,,,,,721.0,,,,,,,,
160,Hydrosphere Mist,Hydrospheredata/mist,hydrosphere/mist,,,,,,,,faas,https://github.com/Hydrospheredata/mist,https://github.com/Hydrospheredata/mist,2016-01-15 07:22:05+00:00,2019-10-07 09:48:27+00:00,2019-10-07 09:48:23+00:00,59,22.0,148.0,277,2020.0,2019-07-24 16:36:53+00:00,1.1.3,47.0,Serverless proxy for Spark cluster.,31.0,20,,Apache-2.0,,,,,250.0,,,,,,,,https://hub.docker.com/r/hydrosphere/mist,2019-07-24 13:52:41.880904+00:00,7.0,11504.0,True,3,,,,,,,,,,8.0,,,,,,,,
161,KFServing,kubeflow/kfserving,,kfserving,,,,,,,model-deployment,https://github.com/kubeflow/kfserving,https://github.com/kubeflow/kfserving,2019-03-27 21:14:14+00:00,2019-11-08 16:46:16+00:00,2019-11-08 16:46:14+00:00,70,77.0,136.0,208,298.0,2019-11-05 02:15:04+00:00,0.2.4,11.0,Serverless Inferencing on Kubernetes.,29.0,20,https://pypi.org/project/kfserving,Apache-2.0,2019-11-08 01:43:51+00:00,7.0,4.0,703.0,709.0,,,,,,,,,,,,True,2,,,,,,3.0,,,,33.0,,,,,,,,
162,Deepo,ufoym/deepo,ufoym/deepo,,,,,,,,dev-environments,https://github.com/ufoym/deepo,https://github.com/ufoym/deepo,2017-10-27 11:41:49+00:00,2019-11-05 22:59:08.880665+00:00,2019-11-05 17:27:51+00:00,618,16.0,83.0,5317,95.0,2017-11-27 15:04:59+00:00,2.0.0,2.0,Set up deep learning environment in a single command line.,10.0,19,,MIT,,,,,5036.0,,,,,,,,https://hub.docker.com/r/ufoym/deepo,2019-11-05 22:59:08.880665+00:00,137.0,125921.0,True,3,,,,,,,,,,,,,,,,,,
163,CVAT,opencv/cvat,,,,,,,,,data-labeling,https://github.com/opencv/cvat,https://github.com/opencv/cvat,2018-06-29 14:02:45+00:00,2019-11-08 15:16:36+00:00,2019-11-08 15:16:34+00:00,613,111.0,310.0,2670,322.0,2019-10-17 10:07:40+00:00,0.5.1,5.0,Powerful and efficient Computer Vision Annotation Tool (CVAT).,40.0,19,,MIT,,,,,,,,,,,,,,,,,True,2,,,,,,,,,,,,,,,,,,
